ticker,period_end,frequency,total_debt,short_term_debt,long_term_debt,cash_and_equivalents,net_debt,interest_expense,fiscal_year
THRM,2020-12-31,annual,222699000.0,8532000.0,189934000.0,268345000.0,-45646000.0,4559000.0,2020
THRM,2021-12-31,annual,64208000.0,8169000.0,36250000.0,190606000.0,-126398000.0,2758000.0,2021
THRM,2022-12-31,annual,262777000.0,9586000.0,232653000.0,153891000.0,108886000.0,4294000.0,2022
THRM,2023-12-31,annual,246713000.0,8321000.0,222217000.0,149673000.0,97040000.0,14641000.0,2023
THRM,2024-12-31,annual,264770000.0,7654000.0,220064000.0,134134000.0,130636000.0,15300000.0,2024
THRM,2025-12-31,annual,294929000.0,9719000.0,189000000.0,160833000.0,134096000.0,13811000.0,2025
TILE,2018-12-31,annual,618581000.0,31315000.0,587266000.0,80989000.0,537592000.0,15436000.0,2018
TILE,2019-12-31,annual,703943000.0,46936000.0,565178000.0,81301000.0,622642000.0,25656000.0,2019
TILE,2020-12-31,annual,680777000.0,30370000.0,561251000.0,103053000.0,577724000.0,29244000.0,2020
TILE,2021-12-31,annual,615589000.0,31427000.0,503056000.0,97252000.0,518337000.0,29681000.0,2021
TILE,2022-12-31,annual,610615000.0,24169000.0,510003000.0,97564000.0,513051000.0,29929000.0,2022
TILE,2023-12-31,annual,515451000.0,23506000.0,408641000.0,110498000.0,404953000.0,31787000.0,2023
TILE,2024-12-31,annual,383145000.0,12778000.0,302275000.0,99226000.0,283919000.0,23205000.0,2024
TILE,2025-12-31,annual,264532000.0,24526000.0,172801000.0,71323000.0,193209000.0,19546000.0,2025
TMDX,2018-12-31,annual,33670000.0,,33670000.0,20241000.0,13429000.0,2420000.0,2018
TMDX,2019-12-31,annual,34146000.0,,34146000.0,80688000.0,14054000.0,4353000.0,2019
TMDX,2020-12-31,annual,34657000.0,,34657000.0,125642000.0,10076000.0,3985000.0,2020
TMDX,2021-12-31,annual,43801000.0,8604000.0,35197000.0,92452000.0,-16976000.0,3874000.0,2021
TMDX,2022-12-31,annual,67555000.0,1444000.0,58696000.0,201182000.0,-133627000.0,3726000.0,2022
TMDX,2023-12-31,annual,515946000.0,2035000.0,506204000.0,394812000.0,121134000.0,10791000.0,2023
TMDX,2024-12-31,annual,518287000.0,2727000.0,509311000.0,336650000.0,181637000.0,14409000.0,2024
TMDX,2025-12-31,annual,469691000.0,13310000.0,502391000.0,488366000.0,-18675000.0,13782000.0,2025
TMP,2018-12-31,annual,1740013000.0,647075000.0,1092938000.0,1413047000.0,1012549000.0,39792000.0,2018
TMP,2019-12-31,annual,914235000.0,239100000.0,675135000.0,1436569000.0,537153000.0,50750000.0,2019
TMP,2020-12-31,annual,374065000.0,95845000.0,278220000.0,2015655000.0,-110242000.0,28991000.0,2020
TMP,2021-12-31,annual,138000000.0,14000000.0,124000000.0,2107620000.0,60893000.0,17526000.0,2021
TMP,2022-12-31,annual,347578000.0,297578000.0,291300000.0,1672804000.0,269741000.0,21043000.0,2022
TMP,2023-12-31,annual,653096000.0,528096000.0,125000000.0,1496192000.0,573554000.0,87844000.0,2023
TMP,2024-12-31,annual,790247000.0,247000000.0,543247000.0,1365930000.0,655849000.0,136472000.0,2024
TMP,2025-12-31,annual,660015000.0,490569000.0,169446000.0,1108054000.0,527198000.0,132342999.0,2025
TNC,2018-12-31,annual,355065000.0,27005000.0,328060000.0,85609000.0,269456000.0,23342000.0,2018
TNC,2019-12-31,annual,385800000.0,48000000.0,307500000.0,74100000.0,311700000.0,21100000.0,2019
TNC,2020-12-31,annual,353500000.0,27200000.0,297600000.0,140400000.0,213100000.0,20700000.0,2020
TNC,2021-12-31,annual,309400000.0,20600000.0,263400000.0,123100000.0,186300000.0,7300000.0,2021
TNC,2022-12-31,annual,332400000.0,20200000.0,295000000.0,77200000.0,255200000.0,7100000.0,2022
TNC,2023-12-31,annual,242400000.0,20800000.0,193700000.0,116900000.0,125500000.0,13500000.0,2023
TNC,2024-12-31,annual,254300000.0,19800000.0,197500000.0,99600000.0,154700000.0,9100000.0,2024
TNC,2025-12-31,annual,344600000.0,400000.0,272500000.0,106400000.0,238200000.0,9000000.0,2025
TNDM,2018-12-31,annual,,,,129027000.0,-41826000.0,7584000.0,2018
TNDM,2019-12-31,annual,20383000.0,6320000.0,,176458000.0,-30792000.0,78000.0,2019
TNDM,2020-12-31,annual,228319000.0,9421000.0,202984000.0,484936000.0,133706000.0,12153000.0,2020
TNDM,2021-12-31,annual,314668000.0,9279000.0,281467000.0,623811000.0,243487000.0,6040000.0,2021
TNDM,2022-12-31,annual,419877000.0,13121000.0,283232000.0,616901000.0,247360000.0,6208000.0,2022
TNDM,2023-12-31,annual,415667000.0,17060000.0,285035000.0,467912000.0,356799000.0,9882000.0,2023
TNDM,2024-12-31,annual,473565000.0,58878000.0,308266000.0,438329000.0,404331000.0,7415000.0,2024
TNDM,2025-12-31,annual,444475000.0,19472000.0,310036000.0,292666000.0,353841000.0,7907000.0,2025
TPH,2018-12-31,annual,1447608000.0,36804000.0,1410804000.0,277696000.0,1133108000.0,0.0,2018
TPH,2019-12-31,annual,1590110000.0,250000000.0,250000000.0,329011000.0,1261099000.0,89691000.0,2019
TPH,2020-12-31,annual,1601980000.0,258979000.0,1343001000.0,621295000.0,721706000.0,83120000.0,2020
TPH,2021-12-31,annual,1588227000.0,250504000.0,1337723000.0,681528000.0,656195000.0,92783000.0,2021
TPH,2022-12-31,annual,1388626000.0,10575000.0,1378051000.0,889664000.0,488387000.0,24326000.0,2022
TPH,2023-12-31,annual,1382586000.0,43991000.0,1382586000.0,868953000.0,513633000.0,147169000.0,2023
TPH,2024-12-31,annual,1099669000.0,118219000.0,1021602000.0,970045000.0,129624000.0,,2024
TPH,2025-12-31,annual,1283010000.0,107503000.0,1194624000.0,982814000.0,300196000.0,,2025
TR,2018-12-31,annual,7873000.0,373000.0,7500000.0,186039000.0,-103026000.0,181000.0,2018
TR,2019-12-31,annual,9827000.0,1809000.0,7500000.0,239404000.0,-129133000.0,220000.0,2019
TR,2020-12-31,annual,9190000.0,1612000.0,7500000.0,208931000.0,-157651000.0,164000.0,2020
TR,2021-12-31,annual,15858000.0,2011000.0,7500000.0,145808000.0,-89982000.0,46000.0,2021
TR,2022-12-31,annual,13294000.0,1842000.0,7500000.0,149398000.0,-39976000.0,104000.0,2022
TR,2023-12-31,annual,15895000.0,2377000.0,7500000.0,171422000.0,-60020000.0,337000.0,2023
TR,2024-12-31,annual,14790000.0,2298000.0,7500000.0,194630000.0,-124051000.0,509000.0,2024
TR,2025-12-31,annual,13885000.0,2134000.0,7500000.0,177032000.0,-113679000.0,447000.0,2025
TRIP,2018-12-31,annual,90000000.0,7000000.0,,670000000.0,-572000000.0,12000000.0,2018
TRIP,2019-12-31,annual,167000000.0,25000000.0,,319000000.0,-152000000.0,7000000.0,2019
TRIP,2020-12-31,annual,634000000.0,26000000.0,491000000.0,418000000.0,216000000.0,35000000.0,2020
TRIP,2021-12-31,annual,953000000.0,26000000.0,833000000.0,723000000.0,230000000.0,45000000.0,2021
TRIP,2022-12-31,annual,929000000.0,20000000.0,836000000.0,1021000000.0,-92000000.0,44000000.0,2022
TRIP,2023-12-31,annual,912000000.0,16000000.0,839000000.0,1067000000.0,-155000000.0,44000000.0,2023
TRIP,2024-12-31,annual,903000000.0,18000000.0,831000000.0,1064000000.0,-161000000.0,46000000.0,2024
TRIP,2025-12-31,annual,1237000000.0,353000000.0,819000000.0,1035000000.0,202000000.0,63000000.0,2025
TRMK,2018-12-31,annual,271218000.0,191041000.0,62735000.0,2161374000.0,-78343000.0,66192000.0,2018
TRMK,2019-12-31,annual,435626000.0,313082000.0,147252000.0,1961320000.0,76710000.0,83903000.0,2019
TRMK,2020-12-31,annual,549838000.0,305679000.0,353029000.0,3944319000.0,-1402666000.0,41798000.0,2020
TRMK,2021-12-31,annual,550968000.0,323041000.0,275923000.0,5505706000.0,-1715861000.0,24160000.0,2021
TRMK,2022-12-31,annual,1724319000.0,520136000.0,1236056000.0,2762869000.0,989532000.0,47125000.0,2022
TRMK,2023-12-31,annual,1113410000.0,484583000.0,585396000.0,2738421000.0,138067000.0,59584000.0,2023
TRMK,2024-12-31,annual,849805000.0,421639000.0,385558000.0,2259785000.0,282554000.0,375909000.0,2024
TRMK,2025-12-31,annual,1116084000.0,445000000.0,458822000.0,2544837000.0,448077000.0,312484000.0,2025
TRN,2018-12-31,annual,4046900000.0,17700000.0,4029200000.0,179200000.0,3850000000.0,179300000.0,2018
TRN,2019-12-31,annual,4909900000.0,28000000.0,4881900000.0,166200000.0,4715700000.0,221800000.0,2019
TRN,2020-12-31,annual,5062200000.0,45200000.0,5017000000.0,132000000.0,4885000000.0,216000000.0,2020
TRN,2021-12-31,annual,5402000000.0,231400000.0,5170600000.0,167300000.0,5003300000.0,191400000.0,2021
TRN,2022-12-31,annual,5722400000.0,242100000.0,4983500000.0,294300000.0,5428100000.0,209100000.0,2022
TRN,2023-12-31,annual,5872400000.0,673200000.0,5754200000.0,235100000.0,5637300000.0,265500000.0,2023
TRN,2024-12-31,annual,5804300000.0,840100000.0,5690900000.0,374400000.0,5429900000.0,273500000.0,2024
TRN,2025-12-31,annual,5442500000.0,0.0,5442500000.0,201300000.0,5241200000.0,274200000.0,2025
TRNO,2018-12-31,annual,486990000.0,19000000.0,467990000.0,31004000.0,431093000.0,18211000.0,2018
TRNO,2019-12-31,annual,866948000.0,347674000.0,519274000.0,110082000.0,381493000.0,16338000.0,2019
TRNO,2020-12-31,annual,833869000.0,348063000.0,485806000.0,107180000.0,351938000.0,15997000.0,2020
TRNO,2021-12-31,annual,1386870000.0,621175000.0,765695000.0,204404000.0,516266000.0,18054000.0,2021
TRNO,2022-12-31,annual,1392335000.0,571825000.0,820510000.0,26393000.0,744425000.0,23850000.0,2022
TRNO,2023-12-31,annual,771563000.0,100000000.0,771563000.0,165400000.0,606163000.0,24796000.0,2023
TRNO,2024-12-31,annual,823437000.0,82000000.0,741437000.0,18070000.0,805367000.0,20921000.0,2024
TRNO,2025-12-31,annual,943336000.0,200000000.0,743336000.0,25020000.0,918316000.0,32857000.0,2025
TRST,2018-12-31,annual,161893000.0,161893000.0,,550723000.0,112633000.0,20228000.0,2018
TRST,2019-12-31,annual,205219000.0,148666000.0,,622021000.0,157021000.0,36321000.0,2019
TRST,2020-12-31,annual,267539000.0,214755000.0,,486267000.0,220343000.0,24708000.0,2020
TRST,2021-12-31,annual,297406000.0,244686000.0,,456070000.0,249049000.0,7574000.0,2021
TRST,2022-12-31,annual,294380000.0,245400000.0,,524942000.0,250951000.0,6467000.0,2022
TRST,2023-12-31,annual,133461000.0,88990000.0,,501563000.0,84187000.0,54361000.0,2023
TRST,2024-12-31,annual,124940000.0,84781000.0,,344522000.0,77576000.0,91377000.0,2024
TRST,2025-12-31,annual,192836000.0,120054000.0,,360987000.0,142267000.0,90443000.0,2025
TRUP,2018-12-31,annual,12862000.0,,12862000.0,81111000.0,-13690000.0,1198000.0,2018
TRUP,2019-12-31,annual,26086000.0,,26086000.0,98900000.0,-3082000.0,1349000.0,2019
TRUP,2020-12-31,annual,,,,229740000.0,-139878000.0,1381000.0,2020
TRUP,2021-12-31,annual,,,,213412000.0,-87400000.0,10000.0,2021
TRUP,2022-12-31,annual,69457000.0,1103000.0,68354000.0,222409000.0,3852000.0,4267000.0,2022
TRUP,2023-12-31,annual,128930000.0,1350000.0,127580000.0,277168000.0,-18571000.0,12077000.0,2023
TRUP,2024-12-31,annual,128887000.0,1350000.0,127537000.0,307384000.0,-31408000.0,14498000.0,2024
TRUP,2025-12-31,annual,111784000.0,10000000.0,101784000.0,370730000.0,-26240000.0,13759000.0,2025
TWO,2018-12-31,annual,2068880000.0,310000000.0,1758880000.0,25962362000.0,1049122000.0,519671000.0,2018
TWO,2019-12-31,annual,1189456000.0,300000000.0,686196000.0,31964464000.0,631320000.0,714329000.0,2019
TWO,2020-12-31,annual,965622000.0,283830000.0,297241000.0,16035686000.0,-419142000.0,281248000.0,2020
TWO,2021-12-31,annual,1242364000.0,420761000.0,821603000.0,8315559000.0,88508000.0,89173000.0,2021
TWO,2022-12-31,annual,2918169000.0,1118831000.0,680507000.0,8462213000.0,1115859000.0,258395000.0,2022
TWO,2023-12-31,annual,1893024000.0,1329171000.0,563853000.0,729818000.0,1163292000.0,643225000.0,2023
TWO,2024-12-31,annual,1282432000.0,1022203000.0,260229000.0,504883000.0,777819000.0,607806000.0,2024
TWO,2025-12-31,annual,8561436000.0,7602510000.0,1292236000.0,7356790000.0,7719117000.0,490943000.0,2025
UA,2018-03-31,annual,917046000.0,152000000.0,,312483000.0,604563000.0,35838000.0,2018
UA,2018-12-31,annual,728834000.0,25000000.0,703834000.0,557403000.0,171431000.0,33568000.0,2018
UA,2019-03-31,annual,728834000.0,25000000.0,,557403000.0,171431000.0,33168000.0,2019
UA,2019-12-31,annual,1299222000.0,125900000.0,592687000.0,788072000.0,511150000.0,21240000.0,2019
UA,2020-03-31,annual,1299222000.0,125900000.0,,788072000.0,511150000.0,22838000.0,2020
UA,2020-12-31,annual,2005531000.0,162561000.0,1003556000.0,1517361000.0,488170000.0,47259000.0,2020
UA,2021-03-31,annual,2005531000.0,162561000.0,,1517361000.0,488170000.0,47223000.0,2021
UA,2021-12-31,annual,1504306000.0,138664000.0,662531000.0,1669453000.0,-165147000.0,44300000.0,2021
UA,2022-03-31,annual,1476102000.0,134833000.0,672286000.0,1009139000.0,466963000.0,44263000.0,2022
UA,2022-12-31,annual,1521181000.0,140990000.0,674478000.0,711910000.0,809271000.0,12826000.0,2022
UA,2023-03-31,annual,1521181000.0,140990000.0,674478000.0,710929000.0,809271000.0,12789000.0,2023
UA,2023-12-31,annual,594873000.0,,594873000.0,858691000.0,-263818000.0,,2023
UA,2024-03-31,annual,1442788000.0,220250000.0,594873000.0,858691000.0,584097000.0,,2024
UA,2025-03-31,annual,1299452000.0,130050000.0,595125000.0,501361000.0,798091000.0,6079000.0,2025
UAA,2018-03-31,annual,917046000.0,152000000.0,,312483000.0,604563000.0,34538000.0,2018
UAA,2018-12-31,annual,728834000.0,25000000.0,703834000.0,557403000.0,171431000.0,,2018
UAA,2019-03-31,annual,728834000.0,25000000.0,,557403000.0,171431000.0,33568000.0,2019
UAA,2019-12-31,annual,1299222000.0,125900000.0,592687000.0,788072000.0,511150000.0,,2019
UAA,2020-03-31,annual,1299222000.0,125900000.0,,788072000.0,511150000.0,21240000.0,2020
UAA,2020-12-31,annual,2005531000.0,162561000.0,1003556000.0,1517361000.0,488170000.0,,2020
UAA,2021-03-31,annual,1972161000.0,160918000.0,,1348737000.0,623424000.0,47259000.0,2021
UAA,2021-12-31,annual,1504306000.0,138664000.0,662531000.0,1669453000.0,-165147000.0,,2021
UAA,2022-03-31,annual,1476102000.0,134833000.0,672286000.0,1009139000.0,466963000.0,44300000.0,2022
UAA,2022-12-31,annual,1521181000.0,140990000.0,674478000.0,711910000.0,809271000.0,,2022
UAA,2023-03-31,annual,1521181000.0,140990000.0,674478000.0,710929000.0,810252000.0,12826000.0,2023
UAA,2023-12-31,annual,594873000.0,,594873000.0,858691000.0,-263818000.0,,2023
UAA,2024-03-31,annual,1442788000.0,220250000.0,594873000.0,858691000.0,584097000.0,,2024
UAA,2025-03-31,annual,1299452000.0,130050000.0,595125000.0,501361000.0,798091000.0,6079000.0,2025
UCB,2018-12-31,annual,427189000.0,160000000.0,,2955732000.0,99924000.0,61330000.0,2018
UCB,2019-12-31,annual,212664000.0,,,2789787000.0,-302542000.0,83312000.0,2019
UCB,2020-12-31,annual,326956000.0,,326956000.0,4833340000.0,-1281663000.0,56237000.0,2020
UCB,2021-12-31,annual,247360000.0,8196999.0,247360000.0,6788334000.0,-2044150000.0,29760000.0,2021
UCB,2022-12-31,annual,1192529000.0,317866000.0,874663000.0,4126186000.0,680676000.0,60798000.0,2022
UCB,2023-12-31,annual,324823000.0,11415000.0,324823000.0,4334959000.0,-679052000.0,419342000.0,2023
UCB,2024-12-31,annual,449152000.0,195000000.0,254152000.0,4956164000.0,-70721000.0,550373000.0,2024
UCB,2025-12-31,annual,205400000.0,85000000.0,120400000.0,3953449000.0,2814000.0,473832000.0,2025
UCTT,2018-12-31,annual,341220000.0,9671000.0,331549000.0,144145000.0,197075000.0,10000000.0,2018
UCTT,2019-12-31,annual,334200000.0,22000000.0,283400000.0,162500000.0,171700000.0,25600000.0,2019
UCTT,2020-12-31,annual,311751000.0,19100000.0,261600000.0,200274000.0,111477000.0,16852000.0,2020
UCTT,2021-12-31,annual,635212000.0,39400000.0,529919000.0,466455000.0,168757000.0,24183000.0,2021
UCTT,2022-12-31,annual,611200000.0,37900000.0,493000000.0,358800000.0,252400000.0,33900000.0,2022
UCTT,2023-12-31,annual,639900000.0,35700000.0,461200000.0,307000000.0,332900000.0,48800000.0,2023
UCTT,2024-12-31,annual,660300000.0,34600000.0,476500000.0,313900000.0,346400000.0,46500000.0,2024
UCTT,2025-12-31,annual,810300000.0,30100000.0,467000000.0,311800000.0,498500000.0,38300000.0,2025
UE,2018-12-31,annual,1550242000.0,1550242000.0,1550242000.0,440430000.0,1109812000.0,64867999.0,2018
UE,2019-12-31,annual,1632072000.0,2982000.0,1546195000.0,432954000.0,1199118000.0,66638999.0,2019
UE,2020-12-31,annual,1668490000.0,2993000.0,1587532000.0,384572000.0,1283918000.0,71015000.0,2020
UE,2021-12-31,annual,1786214000.0,99024000.0,1687190000.0,164478000.0,1590294000.0,57938000.0,2021
UE,2022-12-31,annual,1754495000.0,21380000.0,1691690000.0,85518000.0,1668977000.0,58979000.0,2022
UE,2023-12-31,annual,1788001000.0,153000000.0,1578110000.0,101123000.0,1686878000.0,74945000.0,2023
UE,2024-12-31,annual,1685378000.0,50000000.0,1569753000.0,41373000.0,1644005000.0,81587000.0,2024
UE,2025-12-31,annual,1666157000.0,0.0,1606774000.0,48881000.0,1617276000.0,78232000.0,2025
UFCS,2018-12-31,annual,,,,64629000.0,-64454000.0,0.0,2018
UFCS,2019-12-31,annual,15851000.0,7517000.0,,120897000.0,-120722000.0,0.0,2019
UFCS,2020-12-31,annual,56889000.0,6889000.0,50000000.0,88123000.0,-37948000.0,133000.0,2020
UFCS,2021-12-31,annual,58298999.0,8298999.0,50000000.0,132379000.0,-82104000.0,3187000.0,2021
UFCS,2022-12-31,annual,50000000.0,8452000.0,50000000.0,96925000.0,-46650000.0,3188000.0,2022
UFCS,2023-12-31,annual,50000000.0,,50000000.0,102146000.0,-52046000.0,3260000.0,2023
UFCS,2024-12-31,annual,117059000.0,9168000.0,117059000.0,1127917000.0,-83890000.0,7281000.0,2024
UFCS,2025-12-31,annual,166967000.0,7612000.0,146200000.0,156332000.0,10635000.0,11267000.0,2025
UFPT,2018-12-31,annual,25143000.0,2857000.0,22286000.0,3238000.0,21905000.0,1320000.0,2018
UFPT,2019-12-31,annual,3090000.0,1150000.0,325000.0,3743000.0,-653000.0,674000.0,2019
UFPT,2020-12-31,annual,2205000.0,1169000.0,,24234000.0,-22029000.0,83000.0,2020
UFPT,2021-12-31,annual,84357000.0,6239000.0,71000000.0,11117000.0,73240000.0,39000.0,2021
UFPT,2022-12-31,annual,68368000.0,6517000.0,51000000.0,4451000.0,63917000.0,2763000.0,2022
UFPT,2023-12-31,annual,46037000.0,7222000.0,28000000.0,5263000.0,40774000.0,3645000.0,2023
UFPT,2024-12-31,annual,206033000.0,16726000.0,176875000.0,13450000.0,192583000.0,8061000.0,2024
UFPT,2025-12-31,annual,154482000.0,17537000.0,122955000.0,20301000.0,134181000.0,9804000.0,2025
UHT,2018-12-31,annual,261281000.0,196400000.0,261281000.0,5036000.0,256245000.0,9667000.0,2018
UHT,2019-12-31,annual,282638000.0,212950000.0,60744000.0,6110000.0,276528000.0,10533000.0,2019
UHT,2020-12-31,annual,304009000.0,236200000.0,58895000.0,5742000.0,298267000.0,8263000.0,2020
UHT,2021-12-31,annual,340261000.0,271900000.0,56866000.0,22504000.0,317757000.0,8809000.0,2021
UHT,2022-12-31,annual,640925000.0,298100000.0,44725000.0,7614000.0,346668000.0,10755000.0,2022
UHT,2023-12-31,annual,370409000.0,326600000.0,32863000.0,8212000.0,362197000.0,22029000.0,2023
UHT,2024-12-31,annual,379167000.0,348900000.0,19349000.0,7097000.0,372070000.0,23832000.0,2024
UHT,2025-12-31,annual,386033000.0,1318000.0,18435000.0,6686000.0,379347000.0,21873000.0,2025
UNF,2018-08-31,annual,0.0,0.0,0.0,270512000.0,-270512000.0,5543000.0,2018
UNF,2019-08-31,annual,0.0,0.0,,385341000.0,-385341000.0,9082000.0,2019
UNF,2020-08-31,annual,41830000.0,12569000.0,,474838000.0,83660000.0,5159000.0,2020
UNF,2021-08-31,annual,43174000.0,12993000.0,,512868000.0,86348000.0,1046000.0,2021
UNF,2022-08-31,annual,51672000.0,13602000.0,,376399000.0,-324727000.0,2851000.0,2022
UNF,2023-08-31,annual,64759000.0,17739000.0,,89600000.0,-14684000.0,,2023
UNF,2024-08-31,annual,68809000.0,18241000.0,,175076000.0,-92762000.0,,2024
UNF,2025-08-31,annual,72439000.0,17846000.0,,209173000.0,-131062000.0,,2025
UNFI,2018-07-31,annual,360150000.0,12441000.0,347709000.0,23315000.0,336835000.0,16471000.0,2018
UNFI,2019-07-31,annual,3039361000.0,112103000.0,2819050000.0,42350000.0,2997011000.0,180853000.0,2019
UNFI,2020-07-31,annual,3658687000.0,261000000.0,2426994000.0,46993000.0,3611694000.0,168000000.0,2020
UNFI,2021-07-31,annual,3427000000.0,497000000.0,2175000000.0,41000000.0,3386000000.0,204000000.0,2021
UNFI,2022-07-31,annual,3382000000.0,183000000.0,2109000000.0,44000000.0,3338000000.0,113000000.0,2022
UNFI,2023-07-31,annual,3265000000.0,198000000.0,1956000000.0,37000000.0,3228000000.0,155000000.0,2023
UNFI,2024-07-31,annual,3548000000.0,185000000.0,2081000000.0,40000000.0,3508000000.0,174000000.0,2024
UNFI,2025-07-31,annual,3451000000.0,181000000.0,1859000000.0,44000000.0,3407000000.0,154000000.0,2025
UNIT,2018-12-31,annual,4931278000.0,29763000.0,4901515000.0,38026000.0,4863489000.0,319591000.0,2018
UNIT,2019-12-31,annual,5070673000.0,28707000.0,5041358000.0,142813000.0,4927860000.0,390112000.0,2019
UNIT,2020-12-31,annual,5390324000.0,550903000.0,4839421000.0,77534000.0,4754458000.0,497128000.0,2020
UNIT,2021-12-31,annual,5163234000.0,2329000.0,5100950000.0,58903000.0,5104331000.0,446296000.0,2021
UNIT,2022-12-31,annual,5270691000.0,81876000.0,5188815000.0,43803000.0,5226888000.0,376832000.0,2022
UNIT,2023-12-31,annual,5626094000.0,-453099000.0,5523580000.0,62264000.0,5563830000.0,484708000.0,2023
UNIT,2024-12-31,annual,5881291000.0,293523000.0,5783597000.0,155593000.0,5725698000.0,488626000.0,2024
UNIT,2025-12-31,annual,10022500000.0,132600000.0,9529400000.0,134100000.0,9888400000.0,602800000.0,2025
UPBD,2018-12-31,annual,540042000.0,,,155391000.0,384651000.0,42968000.0,2018
UPBD,2019-12-31,annual,515954000.0,118689000.0,230913000.0,70494000.0,445460000.0,31031000.0,2019
UPBD,2020-12-31,annual,300388000.0,109898000.0,190490000.0,159449000.0,125905000.0,15325000.0,2020
UPBD,2021-12-31,annual,1686454000.0,115255000.0,1571199000.0,108333000.0,188202000.0,70874000.0,2021
UPBD,2022-12-31,annual,1482221000.0,113363000.0,1368858000.0,144141000.0,161415000.0,87708000.0,2022
UPBD,2023-12-31,annual,1600062000.0,107276000.0,1306627000.0,93705000.0,1506357000.0,113418000.0,2023
UPBD,2024-12-31,annual,1582599000.0,101418000.0,1309616000.0,60860000.0,1521739000.0,110585000.0,2024
UPBD,2025-12-31,annual,1856682000.0,100065000.0,1569884000.0,120528000.0,1736154000.0,112980000.0,2025
UPWK,2018-12-31,annual,23910000.0,5671000.0,18239000.0,129128000.0,-105218000.0,2038000.0,2018
UPWK,2019-12-31,annual,42683000.0,10798000.0,10699000.0,133873000.0,-5709000.0,1306000.0,2019
UPWK,2020-12-31,annual,34954000.0,11306000.0,3142000.0,169651000.0,-59127000.0,778000.0,2020
UPWK,2021-12-31,annual,584367000.0,6315000.0,561299000.0,684771000.0,397162000.0,2180000.0,2021
UPWK,2022-12-31,annual,581940000.0,6502000.0,564261000.0,686614000.0,452556000.0,4483000.0,2022
UPWK,2023-12-31,annual,367862000.0,5687000.0,356087000.0,550098000.0,288221000.0,1000000.0,2023
UPWK,2024-12-31,annual,369119000.0,1624000.0,357928000.0,622101000.0,63362000.0,2700000.0,2024
UPWK,2025-12-31,annual,380856000.0,359770000.0,,676381000.0,82900000.0,700000.0,2025
URBN,2018-01-31,annual,127396000.0,127396000.0,0.0,447345000.0,-282220000.0,0.0,2018
URBN,2019-01-31,annual,27176000.0,27176000.0,,637492000.0,-358260000.0,1751000.0,2019
URBN,2020-01-31,annual,1359088000.0,221593000.0,,433292000.0,1137249000.0,1202000.0,2020
URBN,2021-01-31,annual,1328712000.0,254703000.0,,570330000.0,933077000.0,3405000.0,2021
URBN,2022-01-31,annual,1187395000.0,236315000.0,,445995000.0,980820000.0,1104000.0,2022
URBN,2023-01-31,annual,1117368000.0,232672000.0,,382638000.0,916108000.0,1315000.0,2023
URBN,2024-01-31,annual,1078498000.0,226645000.0,,465065000.0,900177000.0,7662000.0,2024
URBN,2025-01-31,annual,1098358000.0,227149000.0,,610430000.0,807877000.0,6069000.0,2025
URBN,2026-01-31,annual,1225566000.0,225478000.0,,695930000.0,856360000.0,4916000.0,2026
USPH,2018-12-31,annual,39836000.0,1434000.0,38402000.0,23368000.0,16468000.0,2042000.0,2018
USPH,2019-12-31,annual,137833000.0,27214000.0,50361000.0,23548000.0,114285000.0,2079000.0,2019
USPH,2020-12-31,annual,110992000.0,32411000.0,16596000.0,32918000.0,78074000.0,1634000.0,2020
USPH,2021-12-31,annual,223077000.0,31305000.0,117587000.0,28567000.0,194510000.0,942000.0,2021
USPH,2022-12-31,annual,295337000.0,41572000.0,175831000.0,31594000.0,263743000.0,5779000.0,2022
USPH,2023-12-31,annual,258587000.0,42943000.0,138991000.0,152825000.0,105762000.0,9303000.0,2023
USPH,2024-12-31,annual,295232000.0,50834000.0,142530000.0,41362000.0,253870000.0,8015000.0,2024
USPH,2025-12-31,annual,425737000.0,51999000.0,152594000.0,35570000.0,390167000.0,9459000.0,2025
UTL,2018-12-31,annual,494400000.0,104300000.0,387400000.0,7800000.0,486600000.0,26400000.0,2018
UTL,2019-12-31,annual,520100000.0,79500000.0,437500000.0,5200000.0,514900000.0,26600000.0,2019
UTL,2020-12-31,annual,591900000.0,64900000.0,523100000.0,6000000.0,585900000.0,26400000.0,2020
UTL,2021-12-31,annual,578200000.0,74000000.0,497800000.0,6500000.0,571700000.0,27200000.0,2021
UTL,2022-12-31,annual,611900000.0,122700000.0,489100000.0,9000000.0,602800000.0,28300000.0,2022
UTL,2023-12-31,annual,681600000.0,168800000.0,509100000.0,6500000.0,675100000.0,34900000.0,2023
UTL,2024-12-31,annual,755800000.0,112500000.0,638400000.0,6300000.0,749500000.0,37700000.0,2024
UTL,2025-12-31,annual,938700000.0,295900000.0,632600000.0,15600000.0,923100000.0,43800000.0,2025
UVV,2018-03-31,annual,414507000.0,45421000.0,369086000.0,234128000.0,180379000.0,15621000.0,2018
UVV,2019-03-31,annual,422526000.0,54023000.0,368503000.0,297556000.0,124970000.0,17510000.0,2019
UVV,2020-03-31,annual,482513000.0,87856000.0,368764000.0,107430000.0,375083000.0,19854000.0,2020
UVV,2021-03-31,annual,647089000.0,109192000.0,518172000.0,197221000.0,449868000.0,24954000.0,2021
UVV,2022-03-31,annual,741106000.0,192942000.0,518547000.0,81648000.0,659458000.0,27747000.0,2022
